"","PMID","Title","Abstract"
"48","25398447","Obsessive-compulsive disorder in children and adolescents.","Obsessive-compulsive disorder (OCD) in childhood and adolescence is an impairing condition  associated with a specific set of distressing symptoms incorporating repetitive  intrusive thoughts (obsessions) and distressing  time-consuming rituals (compulsions). This review considers current knowledge of causes and mechanisms underlying OCD  as well as assessment and treatment. Issues relating to differential diagnosis are summarised  including the challenges of distinguishing OCD from autism spectrum disorders and tic disorders in youth. The recommended treatments  namely cognitive behaviour therapy and serotonin reuptake inhibiting/selective serotonin reuptake inhibitor medications  are outlined along with the existing evidence-based and factors associated with treatment resistance. Finally  novel clinical developments that are emerging in the field and future directions for research are discussed."
"49","25388611","Obsessive-compulsive (anankastic) personality disorder: toward the ICD-11 classification.","Obsessive-compulsive personality disorder (OCPD) is an early-onset disorder characterized by perfectionism  need for control  and cognitive rigidity. Its nosological status is currently under review. Historically  OCPD has been conceptualized as bearing a close relationship with obsessive-compulsive disorder (OCD). In this article  we discuss the diagnosis of OCPD in anticipation of its review for the ICD-11  from the perspective of clinical utility  global applicability  and research planning. Considering the recent establishment of an obsessive-compulsive and related disorders (OCRD) category in DSM-5  we focus on the relationship between OCPD and the disorders that are currently thought to bear a close relationship with OCD  including DSM-5 OCRD  and other compulsive disorders such as eating disorder and autistic spectrum disorder (that were not included in the DSM-5 OCRD category)  as well as with the personality disorders  focusing on nosological determinants such as phenomenology  course of illness  heritability  environmental risk factors  comorbidity  neurocognitive endophenotypes  and treatment response. Based on this analysis  we attempt to draw conclusions as to its optimal placement in diagnostic systems and draw attention to key research questions that could be explored in field trials."
"50","25382136","Exposure to serotonin adversely affects oligodendrocyte development and myelination in vitro.","Serotonin (5-hydroxytryptamine  5-HT) has been implicated to play critical roles in early neural development. Recent reports have suggested that perinatal exposure to selective serotonin reuptake inhibitors (SSRIs) resulted in cortical network miswiring  abnormal social behavior  callosal myelin malformation  as well as oligodendrocyte (OL) pathology in rats. To gain further insight into the cellular and molecular mechanisms underlying SSRIs-induced OL and myelin abnormalities  we investigated the effect of 5-HT exposure on OL development  cell death  and myelination in cell culture models. First  we showed that 5-HT receptor 1A and 2A subtypes were expressed in OL lineages  using immunocytochemistry  Western blot  as well as intracellular Ca(2+) measurement. We then assessed the effect of serotonin exposure on the lineage development  expression of myelin proteins  cell death  and myelination  in purified OL and neuron-OL myelination cultures. For pure OL cultures  our results showed that 5-HT exposure led to disturbance of OL development  as indicated by aberrant process outgrowth and reduced myelin proteins expression. At higher doses  such exposure triggered a development-dependent cell death  as immature OLs exhibited increasing susceptibility to 5-HT treatment compared to OL progenitor cells (OPC). We showed further that 5-HT-induced immature OL death was mediated at least partially via 5-HT2A receptor  since cell death could be mimicked by 5-HT2A receptor agonist 1-(2 5-dimethoxy-4-iodophenyl)-2-aminopropane hydrochloride  (±)-2 5-dimethoxy-4-iodoamphetamine hydrochloride  but atten-uated by pre-treatment with 5-HT2A receptor antagonist ritanserin. Utilizing a neuron-OL myelination co-culture model  our data showed that 5-HT exposure significantly reduced the number of myelinated internodes. In contrast to cell injury observed in pure OL cultures  5-HT exposure did not lead to OL death or reduced OL density in neuron-OL co-cultures. However  abnormal patterns of contactin-associated protein (Caspr) clustering were observed at the sites of Node of Ranvier  suggesting that 5-HT exposure may affect other axon-derived factors for myelination. In summary  this is the first study to demonstrate that manipulation of serotonin levels affects OL development and myelination  which may contribute to altered neural connectivity noted in SSRIs-treated animals. The current in vitro study demonstrated that exposure to high level of serotonin (5-HT) led to aberrant oligodendrocyte (OL) development  cell injury  and myelination deficit. We propose that elevated extracellular serotonin levels in the fetal brain  such as upon the use of selective serotonin reuptake inhibitors (SSRIs) during pregnancy  may adversely affect OL development and/or myelination  thus contributing to altered neural connectivity seen in Autism Spectrum Disorders. OPC = oligodendrocyte progenitor cell."
"51","25292351","Disorder-dissociated effects of fluoxetine on brain function of working memory in attention deficit hyperactivity disorder and autism spectrum disorder.","BACKGROUND: Attention deficit hyperactivity disorder (ADHD) and autism spectrum disorder (ASD) are often co-morbid and share performance and brain dysfunctions during working memory (WM). Serotonin agonists modulate WM and there is evidence of positive behavioural effects in both disorders. We therefore used functional magnetic resonance imaging (fMRI) to investigate shared and disorder-specific brain dysfunctions of WM in these disorders  and the effects of a single dose of the selective serotonin reuptake inhibitor (SSRI) fluoxetine.METHOD: Age-matched boys with ADHD (n = 17)  ASD (n = 17) and controls (n = 22) were compared using fMRI during an N-back WM task. Patients were scanned twice  under either an acute dose of fluoxetine or placebo in a double-blind  placebo-controlled randomized design. Repeated-measures analyses within patients assessed drug effects on performance and brain function. To test for normalization effects of brain dysfunctions  patients under each drug condition were compared to controls.RESULTS: Under placebo  relative to controls  both ADHD and ASD boys shared underactivation in the right dorsolateral prefrontal cortex (DLPFC). Fluoxetine significantly normalized the DLPFC underactivation in ASD relative to controls whereas it increased posterior cingulate cortex (PCC) deactivation in ADHD relative to control boys. Within-patient analyses showed inverse effects of fluoxetine on PCC deactivation  which it enhanced in ADHD and decreased in ASD.CONCLUSIONS: The findings show that fluoxetine modulates brain activation during WM in a disorder-specific manner by normalizing task-positive DLPFC dysfunction in ASD boys and enhancing task-negative default mode network (DMN) deactivation in ADHD."
"52","25261775","SLC6A4 markers modulate platelet 5-HT level and specific behaviors of autism: a study from an Indian population.","Presence of platelet hyperserotonemia and effective amelioration of behavioral dysfunctions by selective serotonin reuptake inhibitors (SSRI) in autism spectrum disorders (ASD) indicate that irregularities in serotonin (5-HT) reuptake and its homeostasis could be the basis of behavioral impairments in ASD patients. SLC6A4  the gene encoding serotonin transporter (SERT) is considered as a potential susceptibility gene for ASD  since it is a quantitative trait locus for blood 5-HT levels. Three functional polymorphisms  5-HTTLPR  STin2 and 3'UTR-SNP of SLC6A4 are extensively studied for possible association with the disorder  with inconclusive outcome. In the present study  we investigated association of these polymorphisms with platelet 5-HT content and symptoms severity as revealed by childhood autism rating scale in ASD children from an Indian population. Higher 5-HT level observed in ASD was highly significant in children with heterozygous and homozygous genotypes comprising of minor alleles of the markers. Quantitative transmission disequilibrium test demonstrated significant genetic effect of STin2 allele as well as STin2/3'UTR-SNP and 5-HTTLPR/3'UTR-SNP haplotypes on 5-HT levels  but no direct association with overall CARS score and ASD phenotype. Significant genetic effect of the markers on specific behavioral phenotypes was observed for various sub-phenotypes of CARS in quantitative trait analysis. Even though the 5-HT level was not associated with severity of behavioral CARS score  a significant negative relationship was observed for 5-HT levels and level and consistency of intellectual response and general impression in ASD children. Population-based study revealed higher distribution of the haplotype 10/G of STin2/3'UTR-SNP in male controls  suggesting protective effect of this haplotype in male cases. Overall results of the study suggest that SLC6A4 markers have specific genetic effect on individual ASD behavioral attributes  might be through the modulation of 5-HT content."
"53","25252319","Prenatal exposure to selective serotonin reuptake inhibitors and autistic symptoms in young children: another red herring?","In this issue  El Marroun et al suggest an association between prenatal selective serotonin reuptake inhibitor (SSRI) exposure and autistic traits in children  as well as an association with prenatal depressive symptoms. However  SSRIs may be mere markers of severity of underlying illnesses and it may be premature to reach such conclusions about effects of treatment. Studies like this raise concerns as this may fuel further anxiety and guilt among women who are faced with depression in pregnancy and possibly leave some women without treatment."
"54","25252318","Living with uncertainty: antidepressants and pregnancy.","There have been a large number of studies in recent years reporting on the reproductive safety of antidepressant medication. Some studies  but not all  have reported an association of antidepressant exposure in pregnancy and the subsequent development of autism spectrum disorders. It remains difficult to know whether the modest increase in risk is due to the medication  to the mood disorder itself  or to other confounding factors. For any individual woman the decision to commence or continue antidepressant medication in pregnancy must be made after a full consideration of the potential risks and benefits of all options  including non-pharmacological treatments. In making these difficult decisions it is important to recognise that episodes of severe psychiatric illness may have very serious negative consequences for the woman  her baby and her family  and these must be weighed against what is known about the risks of taking medication."
"55","25252317","Prenatal exposure to selective serotonin reuptake inhibitors and social responsiveness symptoms of autism: population-based study of young children.","BACKGROUND: Selective serotonin reuptake inhibitors (SSRIs) are considered safe and are frequently used during pregnancy. However  two case-control studies suggested an association between prenatal SSRI exposure with childhood autism.AIMS: To prospectively determine whether intra-uterine SSSRI exposure is associated with childhood autistic symptoms in a population-based study.METHOD: A total of 376 children prenatally exposed to maternal depressive symptoms (no SSRI exposure)  69 children prenatally exposed to SSRIs and 5531 unexposed children were included. Child pervasive developmental and affective problems were assessed by parental report with the Child Behavior Checklist at ages 1.5  3 and 6. At age 6  we assessed autistic traits using the Social Responsiveness Scale (n = 4264).RESULTS: Prenatal exposure to maternal depressive symptoms without SSRIs was related to both pervasive developmental (odds ratio (OR) = 1.44  95% CI 1.07-1.93) and affective problems (OR = 1.44  95% CI 1.15-1.81). Compared with unexposed children  those prenatally exposed to SSRIs also were at higher risk for developing pervasive developmental problems (OR = 1.91  95% CI 1.13-3.47)  but not for affective problems. Children prenatally exposed to SSRIs also had more autistic traits (B = 0.15  95% CI 0.08-0.22) compared with those exposed to depressive symptoms only.CONCLUSIONS: Our results suggest an association between prenatal SSRI exposure and autistic traits in children. Prenatal depressive symptoms without SSRI use were also associated with autistic traits  albeit this was weaker and less specific. Long-term drug safety trials are needed before evidence-based recommendations are possible."
"56","25240772","Antidepressants for cognitive impairment in schizophrenia--a systematic review and meta-analysis.","BACKGROUND: Cognitive impairment in schizophrenia is disabling  but current treatment options remain limited.OBJECTIVE: To meta-analyze the efficacy and safety of adjunctive antidepressants for cognitive impairment in schizophrenia.DATA SOURCES AND STUDY SELECTION: PubMed  MEDLINE  PsycINFO  and Cochrane Library databases were searched until 12/2013 for randomized controlled trials comparing antidepressant augmentation of antipsychotics with placebo regarding effects on cognitive functioning in schizophrenia.DATA EXTRACTION: Two authors independently extracted data. Standardized mean differences (SMDs) were calculated for continuous outcomes and risk ratios for categorical outcomes. SMDs of individual cognitive tests were pooled on a study level within domains (primary outcome) and across domains. When results were heterogeneous  random instead of fixed effects models were used.RESULTS: We meta-analyzed 11 studies (duration = 8.7 ± 3.7 weeks) including 568 patients (mean age = 39.5 ± 6.9 years  males = 67.2%  illness duration = 12.5 ± 8.0 years). Antidepressants included mirtazapine (4 studies; n = 126)  citalopram (2 studies; n = 231)  fluvoxamine (1 study; n = 47)  duloxetine (1 study; n = 40)  mianserin (1 study; n = 30)  bupropion (1 study; n = 61)  and reboxetine (1 study; n = 33). Statistically significant  but clinically negligible  advantages were found for pooled antidepressants compared to placebo in executive function (Hedges' g = 0.17  p = 0.02) and a composite cognition score (Hedges' g = 0.095  p = 0.012). Depression improved with serotonergic antidepressants (p = 0.0009) and selective serotonin reuptake inhibitors (p = 0.009)  but not with pooled antidepressants (p = 0.39). Sedation was more common with pooled antidepressants (p = 0.04).CONCLUSION: Adjunctive antidepressants do not demonstrate clinically significant effects on cognition in schizophrenia patients  however  larger studies  preferably in euthymic schizophrenia patients and using full neurocognitive batteries  are needed to confirm this finding."
"57","25084785","Depression and SSRI use in pregnancy associated with traits of autism in children.",""
"58","25070468","A systematic review of treatments for anxiety in youth with autism spectrum disorders.","This study systematically examined the efficacy and safety of psychopharmacological and non-psychopharmacological treatments for anxiety in youth with autism spectrum disorders (ASD). Four psychopharmacological  nine cognitive behavioral therapy (CBT)  and two alternative treatment studies met inclusion criteria. Psychopharmacological studies were descriptive or open label  sometimes did not specify the anxiety phenotype  and reported behavioral activation. Citalopram and buspirone yielded some improvement  whereas fluvoxamine did not. Non-psychopharmacological studies were mainly randomized controlled trials (RCTs) with CBT demonstrating moderate efficacy for anxiety disorders in youth with high functioning ASD. Deep pressure and neurofeedback provided some benefit. All studies were short-term and included small sample sizes. Large scale and long term RCTs examining psychopharmacological and non-psychopharmacological treatments are sorely needed."
"59","25046741","Bipolar disorder in adults with Asperger<U+05F3>s Syndrome: a systematic review.","BACKGROUND: Asperger<U+05F3>s Syndrome (AS) is a neurodevelopmental disorder included in the Autism Spectrum (ASD). The current literature shows growing evidence of a high rate of comorbidity between AS and other psychiatric disorders  particularly Bipolar Disorder (BD). We reviewed available epidemiological and clinical data on BD-AS comorbidity and its diagnostic and therapeutic implicationsMETHODS: A systematic review of the literature was conducted through PubMed  Scopus and Psych-Info using combinations of the following search terms: Asperger<U+05F3>s Syndrome  Bipolar Disorder  depression  mood disorder  psychiatric comorbidity  treatment  mood stabilizers  anticonvulsants  antipsychotics  and antidepressants.RESULTS: BD prevalence in adults with AS ranges from 6% to 21.4% of the cases. Relatives of patients with AS showed a doubled risk of being affected by BD and a BD prevalence near to 10%. When comorbid with AS  BD assumes peculiar features which might shape its under-recognition or misdiagnosis (especially schizophrenia when psychotic symptoms are prominent). Although controlled data on pharmacological treatments in BD-AS comorbidity are substantially lacking  information is derived by open observations  case series and chart reviews. Mood stabilizers should be considered the first choice  and antipsychotics  especially second generation drugs (SGA) with 5-HT2a antagonism  have been shown useful in controlling psychotic and behavioral symptoms and improving social withdrawal. Some evidence of efficacy for the treatment of anxiety  obsessive-compulsive symptoms and depression is reported for SSRI antidepressants. The use of these drugs should be carefully monitored  because activation with hypomanic or manic switches is reported up to 54% of the treated subjects.CONCLUSION: BD in AS patients is frequent  usually it onsets during adolescence and is often characterized by atypical presentation  making its correct identification particularly difficult. A correct diagnosis of BD in AS individuals has relevant implications on the choice of adequate psychopharmacological  psycho-social and rehabilitative treatments."
"60","25004304","Depression drug treatment outcomes in pregnancy and the postpartum period: a systematic review and meta-analysis.","OBJECTIVE: To evaluate the comparative benefits and harms in both mother and child of antidepressant treatment for depression in pregnant or postpartum women.DATA SOURCES: MEDLINE  the Cochrane Library  CINAHL  Scopus  ClinicalTrials.gov (inception to July 2013)  manufacturers  and reference lists.METHODS OF STUDY SELECTION: Two reviewers independently selected studies of pregnant women with depression comparing antidepressants with each other  placebo or no treatment  or nondrug treatments. Studies making comparisons among women taking antidepressants for any reason and those not taking antidepressants (depression status unknown) were used to fill gaps in the evidence.TABULATION  INTEGRATION  AND RESULTS: Dual study data extraction and quality assessment were used. Six randomized controlled trials and 15 observational studies provided evidence. Low-strength evidence suggested neonates of pregnant women with depression taking selective serotonin reuptake inhibitors had higher risk of respiratory distress than did neonates of untreated women (13.9% compared with 7.8%; P&lt;.001) but no difference in risk of neonatal convulsions (0.14% compared with 0.11%; P=.64) or preterm birth (17% compared with 10%; P=.07). Indirect evidence from studies of pregnant women receiving antidepressants for mixed or unreported reasons compared with pregnant women not taking antidepressants (depression status unknown) suggested future research should focus on congenital anomalies and autism spectrum and attention deficit disorders in the child. In postpartum depression  low-strength evidence suggested symptom response was not improved when sertraline was added to psychotherapy or when cognitive-behavioral therapy was added to paroxetine. Evidence was insufficient for other outcomes  including depression symptoms  functional capacity  breastfeeding  and infant and child development. A serious limitation is the lack of study populations of exclusively depressed pregnant and postpartum women.CONCLUSION: Evidence about the comparative benefits and harms of pharmacologic treatment of depression in pregnant and postpartum women was largely inadequate to allow informed decisions about treatment. Considering the prevalence of depression  filling this gap is essential."
"61","24968012","Serotonin 2A receptor gene (HTR2A) regulatory variants: possible association with severity of depression symptoms in children with autism spectrum disorder.","OBJECTIVE AND BACKGROUND: Our aim was to characterize the association of 2 functional single nucleotide polymorphisms (rs6311 and rs6314) in the serotonin 2A receptor gene (HTR2A) with severity of depression symptoms in children with autism spectrum disorder. These polymorphisms have been shown to be associated with depression symptom severity and response to selective serotonin reuptake inhibitor drugs in adults with diagnosed depressive disorder.METHODS: Parents of 104 children with autism spectrum disorder rated their children's depressive symptoms using a validated scale based on criteria from the Diagnostic and Statistical Manual of Mental Disorders  4th edition. We compared severity of depression symptoms across the rs6311 and rs6314 genotypes  measured from the children's genomic DNA.RESULTS: Children homozygous for the G allele of rs6311 had significantly more severe depression symptoms than those with G/A or A/A genotypes (P=0.025). The effect size (partial eta-squared) was small (<U+03B7>p=0.047) but was somewhat larger when we controlled for severity of generalized anxiety disorder symptoms (P=0.006  <U+03B7>p=0.072). When we restricted our analyses to white participants  our results were essentially the same as for the entire sample (P=0.004  <U+03B7>p=0.086). There was no significant association between rs6314 (C/C versus T carriers) and severity of depression.CONCLUSIONS: Our findings suggest that the HTR2A functional rs6311 polymorphism  which other studies have associated with differential HTR2A mRNA expression  may modulate the severity of depression symptoms in children with autism spectrum disorder. These tentative  hypothesis-generating findings need replication with larger  independent samples."
"62","24934401","Fluoxetine for Autistic Behaviors (FAB trial): study protocol for a randomized controlled trial in children and adolescents with autism.","BACKGROUND: Serotonin reuptake inhibitors (SSRIs) are commonly prescribed off-label for children with autism. To date  clinical trials examining the use of SSRIs in autism have been limited by small sample sizes and inconclusive results. The efficacy and safety of SSRIs for moderating autistic behaviors is yet to be adequately examined to provide evidence to support current clinical practice. The aim of the Fluoxetine for Autistic Behaviors (FAB) study is to determine the efficacy and safety of low dose fluoxetine compared with placebo  for reducing the frequency and severity of repetitive stereotypic behaviors in children and adolescents with an autism spectrum disorder (ASD). The relationship between the effectiveness of fluoxetine treatment and serotonin transporter genotype will also be explored.DESIGN: The FAB study is a multicenter  double-blinded  randomized controlled trial  funded by the Australian Government's National Health and Medical Research Council (NHMRC) grant. Participants will be aged between 7.5 and 17 years with a confirmed diagnosis of ASD. Eligible participants will be randomized to either placebo or fluoxetine for a 16-week period. Medication will be titrated over the first four weeks. Reponses to medication will be monitored fortnightly using the Clinical Global Impressions Scale (CGI). The primary outcome measure is the Children's Yale-Brown Obsessive Compulsive Scale-Modified for Pervasive Developmental Disorders (CYBOCS-PDD)  administered at baseline and 16 weeks. Secondary outcome measures include the Aberrant Behaviour Scale (ABC)  the Spence Children's Anxiety Scale Parent Report (SCAS-P)  and the Repetitive Behaviors Scale (RBS-R)  measured at baseline and 16 weeks. Participants will be invited to undergo genetic testing for SLC6A4 allele variants using a cheek swab. Continuous outcomes  including the primary outcome will be compared between the active and placebo groups using unadjusted linear regression. Binary outcomes will be compared using unadjusted logistic regression.DISCUSSION: The FAB study is a large clinical trial to specifically investigate the efficacy of low dose fluoxetine for restricted  repetitive  and stereotyped behaviors in ASD. The outcomes of this study will contribute to evidence-based interventions used in clinical practice to assist children with ASD.TRIAL REGISTRATION: Australian and New Zealand Clinical Trials Registry ACTRN12608000173392; registered on 9 April  2008."
"63","24803368","In utero exposure to selective serotonin reuptake inhibitors and risk for autism spectrum disorder.","We investigated whether there is an association between increased risk for autism spectrum disorders (ASD) and selective serotonin reuptake inhibitors (SSRIs) used during pregnancy. This study used Denmark's health and population registers to obtain information regarding prescription drugs  ASD diagnosis  and health and socioeconomic status. There were 1.5 % of cases and 0.7 % of controls exposed to SSRIs during the pregnancy period  and higher effect estimates observed with longer use. We found evidence that in utero exposure to SSRIs increases a child's risk associated with ASD. These results  while adding to the limited knowledge on prenatal pharmacological exposures as potential ASD risk factors  need to be balanced against the benefits of indicated medication use by pregnant mothers."
"64","24786563","Autism spectrum disorders: weighing the risk of SSRI exposure in pregnancy.","A possible link between prenatal exposure to the selective serotonin reuptake inhibitors (SSRIs) and development of autism spectrum disorders (ASDs)  previously suggested by two case-control studies  was not confirmed by a recent cohort study that followed for 5-10 years more than 600 000 births. However  this study failed to demonstrate that SSRI exposure during pregnancy is safe in terms of child development outcomes  as an increased risk of ASDs cannot be completely ruled out. In the present article  the main strengths and weaknesses of this study are briefly analysed  including a possibility of confounding by indication."
"65","24733881","Prenatal SSRI use and offspring with autism spectrum disorder or developmental delay.","OBJECTIVE: To examine associations between prenatal use of selective serotonin reuptake inhibitors (SSRIs) and the odds of autism spectrum disorders (ASDs) and other developmental delays (DDs).METHODS: A total of 966 mother-child pairs were evaluated (492 ASD  154 DD  320 typical development [TD]) from the Childhood Autism Risks from Genetics and the Environment (CHARGE) Study  a population-based case-control study. Standardized measures confirmed developmental status. Interviews with biological mothers ascertained prenatal SSRI use  maternal mental health history  and sociodemographic information.RESULTS: Overall  prevalence of prenatal SSRI exposure was lowest in TD children (3.4%) but did not differ significantly from ASD (5.9%) or DD (5.2%) children. Among boys  prenatal SSRI exposure was nearly 3 times as likely in children with ASD relative to TD (adjusted odds ratio [OR]: 2.91; 95% confidence interval [CI]: 1.07-7.93); the strongest association occurred with first-trimester exposure (OR: 3.22; 95% CI: 1.17-8.84). Exposure was also elevated among boys with DD (OR: 3.39; 95% CI: 0.98-11.75) and was strongest in the third trimester (OR: 4.98; 95% CI: 1.20-20.62). Findings were similar among mothers with an anxiety or mood disorder history.CONCLUSIONS: In boys  prenatal exposure to SSRIs may increase susceptibility to ASD or DD. Findings from published studies on SSRIs and ASD continues to be inconsistent. Potential recall bias and residual confounding by indication are concerns. Larger samples are needed to replicate DD results. Because maternal depression itself carries risks for the fetus  the benefits of prenatal SSRI use should be carefully weighed against potential harms."
"66","24678582","Reversal of reduced parvalbumin neurons in hippocampus and amygdala of Angelman syndrome model mice by chronic treatment of fluoxetine.","Angelman syndrome (AS) is a neuropsychiatric disorder characterized by autism  intellectual disability and motor disturbances. The disease is primarily caused by the loss of function of maternally inherited UBE3A. Ube3a maternal-deficient mice recapitulates many essential feature of AS. These AS mice have been shown to be under chronic stress and exhibits anxiety-like behaviour because of defective glucocorticoid receptor signalling. Here  we demonstrate that chronic stress in these mice could lead to down-regulation of parvalbumin-positive interneurons in the hippocampus and basolateral amygdala from early post-natal days. Down-regulation of parvalbumin-positive interneurons number could be because of decrease in the expression of parvalbumin in these neurons. We also find that treatment with fluoxetine  a selective serotonin reuptake inhibitor  results in restoration of impaired glucocorticoid signalling  elevated serum corticosterone level  parvalbumin-positive interneurons and anxiety-like behaviours. Our findings suggest that impaired glucocorticod signalling in hippocampus and amygdala of AS mice is critical for the decrease in parvalbumin interneurons number  emergence of anxiety and other behavioural deficits and highlights the importance of fluoxetine in the recovery of these abnormalities."
"67","24451919","Inverse Effect of Fluoxetine on Medial Prefrontal Cortex Activation During Reward Reversal in ADHD and Autism.","Attention deficit hyperactivity disorder (ADHD) and autism spectrum disorder (ASD) share brain function abnormalities during cognitive flexibility. Serotonin is involved in both disorders  and selective serotonin reuptake inhibitors (SSRIs) can modulate cognitive flexibility and improve behavior in both disorders. Thus  this study investigates shared and disorder-specific brain dysfunctions in these 2 disorders during reward reversal  and the acute effects of an SSRI on these. Age-matched boys with ADHD (15)  ASD (18)  and controls (21) were compared with functional magnetic resonance imaging (fMRI) during a reversal task. Patients were scanned twice  under either an acute dose of Fluoxetine or placebo in a double-blind  placebo-controlled randomized design. Repeated-measures analyses within patients assessed drug effects. Patients under each drug condition were compared with controls to assess normalization effects. fMRI data showed that  under placebo  ASD boys underactivated medial prefrontal cortex (mPFC)  compared with control and ADHD boys. Both patient groups shared decreased precuneus activation. Under Fluoxetine  mPFC activation was up-regulated and normalized in ASD boys relative to controls  but down-regulated in ADHD boys relative to placebo  which was concomitant with worse task performance in ADHD. Fluoxetine therefore has inverse effects on mPFC activation in ASD and ADHD during reversal learning  suggesting dissociated underlying serotonin abnormalities."
"68","27355027","Are Attributes of Pregnancy and the Delivery Room Experience Related to Development of Autism? A Review of the Perinatal and Labor Risk Factors and Autism.","Autism is a neurodevelopmental disorder marked by severe deficits in social communication and interactions. It is a complex condition that lacks an established preventive method  warranting a need for research to identify possible environmental triggers. The identification of external factors particularly perinatal risk factors forms the initial critical step in preventing and alleviating risks. We conducted a literature review to assess evidence suggested in the worldwide literature. Perinatal risk factors that have a suggested association include ß2 adrenergic receptor agonists  labor induction and augmentation  maternal infection and disease (i.e.  antiphospholipid syndrome)  antiepileptic drugs  cocaine use  and oral supplements. Smoking has not been found to have a direct association. Pollutants  selective serotonin reuptake inhibitors  artificial insemination  and fertility medications may have a link  but results are often conflicted. Factors related to the delivery room experience may be associated with meconium aspiration syndrome  birth weight  and labor time. Several risk factors during the pregnancy and labor periods have been associated with autism; yet further studies with large populations are needed to establish definitive associations. The fact that several risk factors during the prenatal and labor periods are implicated in autism should prompt the medical community to focus on the pregnancy and labor periods as preventive measures to curb the incidence of autism."
"69","25823351","[Current evaluation of teratogenic and fetotoxic effects of psychotropic drugs].","Psychiatric disorders are equally common among pregnant and non-pregnant women  and many of these conditions are treated with psychotropic medications. The use of psychotropic medicines during pregnancy  especially antidepressants  became increasingly prevalent in the early 2000's  although many physicians prefer not to prescribe drugs for pregnant women due to concerns about teratogenicity. Current data on the risks of in utero exposure to psychotropic medications are limited  leaving women and physicians to make difficult decisions regarding the initiation or maintenance of treatment during pregnancy without a complete knowledge of the risks. Of all the psychotropics  antidepressant use in pregnancy has been relatively well studied. However  available studies have not yet adequately controlled for other factors that may influence birth outcomes  including maternal illness or problematic health-related behaviors such as smoking and alcohol use during pregnancy. This review focuses on the use of selective serotonin reuptake inhibitors (SSRIs) during pregnancy  the antidepressants most commonly used to treat depression. In the evaluation of medication during pregnancy  teratogenicity and fetotoxicity must be considered. Most studies on the use of SSRIs during the first trimester of pregnancy have not shown an increase in the overall risk of major malformations  although several studies have suggested that SSRIs may be associated with a small increased risk of cardiovascular malformations  mainly involving ventricular and atrial septal defects. In addition to structural malformations  drugs were also observed to induce other adverse effects. Since SSRIs readily cross the placenta  concern has been raised about the short- or long-term effects of prenatal exposure to SSRIs on the developing offspring. Epidemiological studies have documented that 10-30% of neonates exposed to SSRIs near term had poor neonatal adaptation syndrome (PNAS). Some studies reported that persistent pulmonary hypertension of the newborn (PPHN) is weakly associated with in utero antidepressant exposure  while no association has been reported in other studies. Recent studies have raised questions about possible associations with antidepressant use during pregnancy and long-term effects on neurobehavioral development. Some individual studies have suggested associations between prenatal exposure to antidepressants and autism spectrum disorder; however  other studies identified no associations. On the other hand  depressive symptoms during pregnancy are also associated with increased risks of preterm delivery  fetal growth retardation  and postpartum depression. Therefore  the effects of untreated maternal depression on both maternal and child outcomes must be taken into consideration when making treatment decisions. Future research needs to focus on large prospective studies with adequate adjustments for key potential confounding factors  including maternal mental illness  other exposures  and an adequate length of follow-up  in order to obtain accurate child developmental outcomes."
"70","24369879","[Pharmacological treatments in patients with pervasive developmental disorders: A review].","BACKGROUND: Pervasive developmental disorders (PDD) are neurodevelepmental disorders that are characterized by severe deficits in socialisation and communication  and the existence of repetitive and stereotyped interests and behaviours. It is estimated more than 60/100 000 children are suffering from PDD. Comorbid disorders are common in people with PDD  including intellectual deficiency  symptoms of attention deficit-hyperactivity  aggression and disruption  and pervasive repetitive behaviours or thoughts. These symptoms have a negative impact on the outcome and quality of life of the patients and their caregivers. The first-line management of comorbid disorders in PDD is behavioural intervention  but sometimes this is not sufficient  and the use of pharmacological treatment is needed.METHOD: We conducted a review of studies of medical treatments used in patients with PDD to establish which treatments show good evidence of efficacy in PDD. We used the Medline database and the following keywords &quot;pervasive development disorders&quot; or &quot;autism spectrum disorders&quot; or &quot;autistic disorder&quot; and &quot;therapy&quot; or &quot;treatment&quot;.RESULTS: The treatments that showed the best efficacy on irritability in well-designed studies are second generation antipsychotics  risperidone and aripiprazole. Some studies indicate that haloperidol is efficient as well  but the very high frequency of extra-pyramidal effects limits its use. Methylphenidate has shown some efficacy on impulsivity and hyperactivity in randomised placebo-controlled studies. First data concerning atomoxetine are promising but better-designed studies are needed. Selective serotonin re-uptake inhibitors: fluvoxamine and fluoxetine have shown some efficacy in the treatment of serious and pervasive repetitive behaviours. Alpha-adrenergic treatments  clonidine and guanfacine  can help in the management of disruptive behaviours in patients with PDD. Data concerning naltrexone are contradictory  indeed many case reports of its efficacy on aggressive (mostly auto-aggressive) behaviours are reported in the literature  but well-designed studies do not find any improvement in patients treated with naltrexone compared with patients treated with placebo. First data concerning ocytocin are promising  indeed  if they were to be confirmed  that would be the first treatment efficient on the core symptoms of PDD."
